File,Entity,Label
the-sustainable-development-goals-report-2021.txt,Two thirds,CARDINAL
the-sustainable-development-goals-report-2021.txt,annual,DATE
the-sustainable-development-goals-report-2021.txt,$32.3 billion,MONEY
the-sustainable-development-goals-report-2021.txt,11.8 11.8,CARDINAL
the-sustainable-development-goals-report-2021.txt,third,ORDINAL
the-sustainable-development-goals-report-2021.txt,20 41.7,CARDINAL
the-sustainable-development-goals-report-2021.txt,37.5 37.0,CARDINAL
the-sustainable-development-goals-report-2021.txt,the Green Climate Fund,ORG
the-sustainable-development-goals-report-2021.txt,33.0,CARDINAL
the-sustainable-development-goals-report-2021.txt,GCF,ORG
the-sustainable-development-goals-report-2021.txt,25.4 26.6,CARDINAL
the-sustainable-development-goals-report-2021.txt,10,CARDINAL
the-sustainable-development-goals-report-2021.txt,the GCF Readiness Programme,ORG
the-sustainable-development-goals-report-2021.txt,17.0,CARDINAL
the-sustainable-development-goals-report-2021.txt,17.1,CARDINAL
the-sustainable-development-goals-report-2021.txt,23,CARDINAL
the-sustainable-development-goals-report-2021.txt,GCF,ORG
the-sustainable-development-goals-report-2021.txt,7,CARDINAL
the-sustainable-development-goals-report-2021.txt,$464 million,MONEY
the-sustainable-development-goals-report-2021.txt,2011,DATE
the-sustainable-development-goals-report-2021.txt,2012,DATE
the-sustainable-development-goals-report-2021.txt,2013,DATE
the-sustainable-development-goals-report-2021.txt,2014,DATE
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,2016 2017 2018,DATE
the-sustainable-development-goals-report-2021.txt,"2017–2018, climate-specific support",DATE
the-sustainable-development-goals-report-2021.txt,$36.2 billion,MONEY
the-sustainable-development-goals-report-2021.txt,40 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,roughly 25 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,53,CARDINAL
the-sustainable-development-goals-report-2021.txt,13,CARDINAL
the-sustainable-development-goals-report-2021.txt,More than 3 billion,CARDINAL
the-sustainable-development-goals-report-2021.txt,over 80 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2,CARDINAL
the-sustainable-development-goals-report-2021.txt,Caribbean,LOC
the-sustainable-development-goals-report-2021.txt,a third,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,7.74 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,the South Atlantic,LOC
the-sustainable-development-goals-report-2021.txt,10 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,14,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,Between 2000 and 2020,DATE
the-sustainable-development-goals-report-2021.txt,28 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,two months,DATE
the-sustainable-development-goals-report-2021.txt,44 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,1,CARDINAL
the-sustainable-development-goals-report-2021.txt,the last five years,DATE
the-sustainable-development-goals-report-2021.txt,over half,CARDINAL
the-sustainable-development-goals-report-2021.txt,KBA,LOC
the-sustainable-development-goals-report-2021.txt,almost 40 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,Block,LOC
the-sustainable-development-goals-report-2021.txt,around 400,CARDINAL
the-sustainable-development-goals-report-2021.txt,2008,DATE
the-sustainable-development-goals-report-2021.txt,approximately 700,CARDINAL
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,"Nitrogen
",LOC
the-sustainable-development-goals-report-2021.txt,20 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,from 2018 to 2020,DATE
the-sustainable-development-goals-report-2021.txt,The Sustainable Development Goals,LAW
the-sustainable-development-goals-report-2021.txt,Goal 14,LAW
the-sustainable-development-goals-report-2021.txt,Voluntary Guidelines for Securing Sustainable Small-Scale,LAW
the-sustainable-development-goals-report-2021.txt,The Voluntary Guidelines,LAW
the-sustainable-development-goals-report-2021.txt,half,CARDINAL
the-sustainable-development-goals-report-2021.txt,1982 United Nations Convention on the Law of the Sea,LAW
the-sustainable-development-goals-report-2021.txt,about half,CARDINAL
the-sustainable-development-goals-report-2021.txt,"more than
90 per cent",PERCENT
the-sustainable-development-goals-report-2021.txt,168,CARDINAL
the-sustainable-development-goals-report-2021.txt,the European Union,ORG
the-sustainable-development-goals-report-2021.txt,UNCLOS,ORG
the-sustainable-development-goals-report-2021.txt,150,CARDINAL
the-sustainable-development-goals-report-2021.txt,the 1994,LAW
the-sustainable-development-goals-report-2021.txt,Part XI Agreement,LAW
the-sustainable-development-goals-report-2021.txt,91,CARDINAL
the-sustainable-development-goals-report-2021.txt,1995,DATE
the-sustainable-development-goals-report-2021.txt,United,ORG
the-sustainable-development-goals-report-2021.txt,Nations Fish Stocks Agreement,LAW
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,2021,DATE
the-sustainable-development-goals-report-2021.txt,45,CARDINAL
the-sustainable-development-goals-report-2021.txt,the European Union,ORG
the-sustainable-development-goals-report-2021.txt,84 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,3/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,4/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,16 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,between 2018 and 2020,DATE
the-sustainable-development-goals-report-2021.txt,Northern Africa,LOC
the-sustainable-development-goals-report-2021.txt,69 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,12 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,Western Asia,LOC
the-sustainable-development-goals-report-2021.txt,Central,LOC
the-sustainable-development-goals-report-2021.txt,19 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,3/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,UNCLOS,LAW
the-sustainable-development-goals-report-2021.txt,Agreement on Port State Measures,LAW
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,Central and Southern Asia,LOC
the-sustainable-development-goals-report-2021.txt,Eastern,LOC
the-sustainable-development-goals-report-2021.txt,South-Eastern Asia,LOC
the-sustainable-development-goals-report-2021.txt,the past decades,DATE
the-sustainable-development-goals-report-2021.txt,Europe,LOC
the-sustainable-development-goals-report-2021.txt,Northern America,LOC
the-sustainable-development-goals-report-2021.txt,"the
Latin America",LOC
the-sustainable-development-goals-report-2021.txt,"the Caribbean
Agreement",LAW
the-sustainable-development-goals-report-2021.txt,first,ORDINAL
the-sustainable-development-goals-report-2021.txt,Oceania,LAW
the-sustainable-development-goals-report-2021.txt,"The Agreement
Sub-Saharan Africa",LAW
the-sustainable-development-goals-report-2021.txt,2016,DATE
the-sustainable-development-goals-report-2021.txt,66,CARDINAL
the-sustainable-development-goals-report-2021.txt,the European Union,ORG
the-sustainable-development-goals-report-2021.txt,Northern Africa,LOC
the-sustainable-development-goals-report-2021.txt,Western Asia,LOC
the-sustainable-development-goals-report-2021.txt,Between 2018 and 2020,DATE
the-sustainable-development-goals-report-2021.txt,3/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,0 1 2 3 4 5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2018,DATE
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,New Zealand,GPE
the-sustainable-development-goals-report-2021.txt,The United States of America,GPE
the-sustainable-development-goals-report-2021.txt,$12 billion,MONEY
the-sustainable-development-goals-report-2021.txt,Japan,GPE
the-sustainable-development-goals-report-2021.txt,$600 million,MONEY
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,$511 million,MONEY
the-sustainable-development-goals-report-2021.txt,2017,DATE
the-sustainable-development-goals-report-2021.txt,only 1.2 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,between 2013,DATE
the-sustainable-development-goals-report-2021.txt,2017,DATE
the-sustainable-development-goals-report-2021.txt,around 0.02 per cent to 9.5 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,$1.5 trillion,MONEY
the-sustainable-development-goals-report-2021.txt,2010,DATE
the-sustainable-development-goals-report-2021.txt,55,CARDINAL
the-sustainable-development-goals-report-2021.txt,14,CARDINAL
the-sustainable-development-goals-report-2021.txt,Argentina,GPE
the-sustainable-development-goals-report-2021.txt,fifth,CARDINAL
the-sustainable-development-goals-report-2021.txt,Earth,LOC
the-sustainable-development-goals-report-2021.txt,More than one quarter,CARDINAL
the-sustainable-development-goals-report-2021.txt,10,CARDINAL
the-sustainable-development-goals-report-2021.txt,5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,three to four,CARDINAL
the-sustainable-development-goals-report-2021.txt,Union for Conservation of Nature,ORG
the-sustainable-development-goals-report-2021.txt,IUCN,ORG
the-sustainable-development-goals-report-2021.txt,10 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,1993,DATE
the-sustainable-development-goals-report-2021.txt,2021,DATE
the-sustainable-development-goals-report-2021.txt,"37,400",CARDINAL
the-sustainable-development-goals-report-2021.txt,41 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,26,CARDINAL
the-sustainable-development-goals-report-2021.txt,Conifers,ORG
the-sustainable-development-goals-report-2021.txt,34.1 65.9,CARDINAL
the-sustainable-development-goals-report-2021.txt,32.9 67.1,CARDINAL
the-sustainable-development-goals-report-2021.txt,World,ORG
the-sustainable-development-goals-report-2021.txt,LDC,ORG
the-sustainable-development-goals-report-2021.txt,LDS,ORG
the-sustainable-development-goals-report-2021.txt,1.4 26.4,CARDINAL
the-sustainable-development-goals-report-2021.txt,1.4,CARDINAL
the-sustainable-development-goals-report-2021.txt,0p2,CARDINAL
the-sustainable-development-goals-report-2021.txt,3 lb,QUANTITY
the-sustainable-development-goals-report-2021.txt,1993,DATE
the-sustainable-development-goals-report-2021.txt,21 to 32,CARDINAL
the-sustainable-development-goals-report-2021.txt,7 to 16,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,Cameroon,GPE
the-sustainable-development-goals-report-2021.txt,August 2020,DATE
the-sustainable-development-goals-report-2021.txt,43 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,KBA,LOC
the-sustainable-development-goals-report-2021.txt,42 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,Government,ORG
the-sustainable-development-goals-report-2021.txt,the Ebo Forest,LOC
the-sustainable-development-goals-report-2021.txt,41 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,KBA,LOC
the-sustainable-development-goals-report-2021.txt,half,CARDINAL
the-sustainable-development-goals-report-2021.txt,Ebo,LOC
the-sustainable-development-goals-report-2021.txt,13 to 14,CARDINAL
the-sustainable-development-goals-report-2021.txt,12,CARDINAL
the-sustainable-development-goals-report-2021.txt,Earth,LOC
the-sustainable-development-goals-report-2021.txt,2000,DATE
the-sustainable-development-goals-report-2021.txt,the last five years,DATE
the-sustainable-development-goals-report-2021.txt,more than half,CARDINAL
the-sustainable-development-goals-report-2021.txt,KBA,LOC
the-sustainable-development-goals-report-2021.txt,Preuss,PERSON
the-sustainable-development-goals-report-2021.txt,Ebo Forest,FAC
the-sustainable-development-goals-report-2021.txt,more than 40,CARDINAL
the-sustainable-development-goals-report-2021.txt,4.1 billion hectares,QUANTITY
the-sustainable-development-goals-report-2021.txt,31.9 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2000,DATE
the-sustainable-development-goals-report-2021.txt,31.2 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,some 1.6 billion,CARDINAL
the-sustainable-development-goals-report-2021.txt,almost 100 million hectares,QUANTITY
the-sustainable-development-goals-report-2021.txt,South-Eastern Asia,LOC
the-sustainable-development-goals-report-2021.txt,2010 to 2020,DATE
the-sustainable-development-goals-report-2021.txt,2010 to 2020,DATE
the-sustainable-development-goals-report-2021.txt,2010 to 2020,DATE
the-sustainable-development-goals-report-2021.txt,2010 to 2020,DATE
the-sustainable-development-goals-report-2021.txt,Asia,LOC
the-sustainable-development-goals-report-2021.txt,South-Eastern Asia,LOC
the-sustainable-development-goals-report-2021.txt,Western Asia,LOC
the-sustainable-development-goals-report-2021.txt,Sub-Saharan Africa,LOC
the-sustainable-development-goals-report-2021.txt,Europe,LOC
the-sustainable-development-goals-report-2021.txt,Northern America,LOC
the-sustainable-development-goals-report-2021.txt,Latin America,LOC
the-sustainable-development-goals-report-2021.txt,Caribbean,LOC
the-sustainable-development-goals-report-2021.txt,Oceania,LOC
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,New Zealand,GPE
the-sustainable-development-goals-report-2021.txt,World,GPE
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,New Zealand,GPE
the-sustainable-development-goals-report-2021.txt,annual,DATE
the-sustainable-development-goals-report-2021.txt,billions of dollars,MONEY
the-sustainable-development-goals-report-2021.txt,annually,DATE
the-sustainable-development-goals-report-2021.txt,98 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,92 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,82 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,42 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,27 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,36 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,between 2005 and 2050,DATE
the-sustainable-development-goals-report-2021.txt,only 55 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,only 37 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,57,CARDINAL
the-sustainable-development-goals-report-2021.txt,15,CARDINAL
the-sustainable-development-goals-report-2021.txt,Hundreds of millions,CARDINAL
the-sustainable-development-goals-report-2021.txt,States,GPE
the-sustainable-development-goals-report-2021.txt,the end of 2020,DATE
the-sustainable-development-goals-report-2021.txt,"about
1 per cent",PERCENT
the-sustainable-development-goals-report-2021.txt,82.4 million,CARDINAL
the-sustainable-development-goals-report-2021.txt,two,CARDINAL
the-sustainable-development-goals-report-2021.txt,2016,DATE
the-sustainable-development-goals-report-2021.txt,Each year,DATE
the-sustainable-development-goals-report-2021.txt,tens of millions,CARDINAL
the-sustainable-development-goals-report-2021.txt,Millions of childTwreo ndi faferroeuntn,PERSON
the-sustainable-development-goals-report-2021.txt,gdu itdhe,PERSON
the-sustainable-development-goals-report-2021.txt,ela ygelros,PERSON
the-sustainable-development-goals-report-2021.txt,dus Sp,ORG
the-sustainable-development-goals-report-2021.txt,paenrds o0pn2s,GPE
the-sustainable-development-goals-report-2021.txt,13 20,CARDINAL
the-sustainable-development-goals-report-2021.txt,"c,y L",FAC
the-sustainable-development-goals-report-2021.txt,Dt gaC fr r,FAC
the-sustainable-development-goals-report-2021.txt,erished,GPE
the-sustainable-development-goals-report-2021.txt,60,CARDINAL
the-sustainable-development-goals-report-2021.txt,19,CARDINAL
the-sustainable-development-goals-report-2021.txt,one,CARDINAL
the-sustainable-development-goals-report-2021.txt,three,CARDINAL
the-sustainable-development-goals-report-2021.txt,edge,ORG
the-sustainable-development-goals-report-2021.txt,2018,DATE
the-sustainable-development-goals-report-2021.txt,ilenf tl,ORG
the-sustainable-development-goals-report-2021.txt,one,CARDINAL
the-sustainable-development-goals-report-2021.txt,40,CARDINAL
the-sustainable-development-goals-report-2021.txt,half,CARDINAL
the-sustainable-development-goals-report-2021.txt,72 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,1p0,CARDINAL
the-sustainable-development-goals-report-2021.txt,0p3,CARDINAL
the-sustainable-development-goals-report-2021.txt,20,PRODUCT
the-sustainable-development-goals-report-2021.txt,66,CARDINAL
the-sustainable-development-goals-report-2021.txt,thLee gsehnadr,PERSON
the-sustainable-development-goals-report-2021.txt,2004 2006,DATE
the-sustainable-development-goals-report-2021.txt,2009,DATE
the-sustainable-development-goals-report-2021.txt,2011,DATE
the-sustainable-development-goals-report-2021.txt,2014,DATE
the-sustainable-development-goals-report-2021.txt,2016,DATE
the-sustainable-development-goals-report-2021.txt,2018,DATE
the-sustainable-development-goals-report-2021.txt,TN ho,ORG
the-sustainable-development-goals-report-2021.txt,oe unt n.,ORG
the-sustainable-development-goals-report-2021.txt,Women Girls Men,ORG
the-sustainable-development-goals-report-2021.txt,5 to 17 years,DATE
the-sustainable-development-goals-report-2021.txt,"2012–2020 and
projected to 2022",DATE
the-sustainable-development-goals-report-2021.txt,millions,CARDINAL
the-sustainable-development-goals-report-2021.txt,220,CARDINAL
the-sustainable-development-goals-report-2021.txt,206.2,CARDINAL
the-sustainable-development-goals-report-2021.txt,first,ORDINAL
the-sustainable-development-goals-report-2021.txt,two decades,DATE
the-sustainable-development-goals-report-2021.txt,the start of 2020,DATE
the-sustainable-development-goals-report-2021.txt,180,CARDINAL
the-sustainable-development-goals-report-2021.txt,",
",CARDINAL
the-sustainable-development-goals-report-2021.txt,168.9,CARDINAL
the-sustainable-development-goals-report-2021.txt,160.0,CARDINAL
the-sustainable-development-goals-report-2021.txt,160 million,CARDINAL
the-sustainable-development-goals-report-2021.txt,63 million,CARDINAL
the-sustainable-development-goals-report-2021.txt,97 million,CARDINAL
the-sustainable-development-goals-report-2021.txt,140,CARDINAL
the-sustainable-development-goals-report-2021.txt,almost 1,CARDINAL
the-sustainable-development-goals-report-2021.txt,10,CARDINAL
the-sustainable-development-goals-report-2021.txt,Nearly half,CARDINAL
the-sustainable-development-goals-report-2021.txt,79 million,CARDINAL
the-sustainable-development-goals-report-2021.txt,100,CARDINAL
the-sustainable-development-goals-report-2021.txt,2012 2016 2020 2022,DATE
the-sustainable-development-goals-report-2021.txt,an additional 8.9 million,CARDINAL
the-sustainable-development-goals-report-2021.txt,the end of 2022,DATE
the-sustainable-development-goals-report-2021.txt,The Sustainable Development Goals,LAW
the-sustainable-development-goals-report-2021.txt,at least five,CARDINAL
the-sustainable-development-goals-report-2021.txt,more than 120,CARDINAL
the-sustainable-development-goals-report-2021.txt,2011 to 2020,DATE
the-sustainable-development-goals-report-2021.txt,37.6 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,7.2 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,the COVID-19,LAW
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,5,CARDINAL
the-sustainable-development-goals-report-2021.txt,"100,000",CARDINAL
the-sustainable-development-goals-report-2021.txt,1,CARDINAL
the-sustainable-development-goals-report-2021.txt,7,CARDINAL
the-sustainable-development-goals-report-2021.txt,"176,095",CARDINAL
the-sustainable-development-goals-report-2021.txt,12,CARDINAL
the-sustainable-development-goals-report-2021.txt,27 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,between 2015 and 2020,DATE
the-sustainable-development-goals-report-2021.txt,24 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,annual,DATE
the-sustainable-development-goals-report-2021.txt,the United Nations,ORG
the-sustainable-development-goals-report-2021.txt,"to
61 per cent",PERCENT
the-sustainable-development-goals-report-2021.txt,sub-Saharan Africa,LOC
the-sustainable-development-goals-report-2021.txt,66 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,over one third,CARDINAL
the-sustainable-development-goals-report-2021.txt,2015–2020,DATE
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,500,CARDINAL
the-sustainable-development-goals-report-2021.txt,14,CARDINAL
the-sustainable-development-goals-report-2021.txt,331,CARDINAL
the-sustainable-development-goals-report-2021.txt,32,CARDINAL
the-sustainable-development-goals-report-2021.txt,50,CARDINAL
the-sustainable-development-goals-report-2021.txt,18 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,19,CARDINAL
the-sustainable-development-goals-report-2021.txt,400,CARDINAL
the-sustainable-development-goals-report-2021.txt,3,CARDINAL
the-sustainable-development-goals-report-2021.txt,14,CARDINAL
the-sustainable-development-goals-report-2021.txt,13 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,300,CARDINAL
the-sustainable-development-goals-report-2021.txt,Latin America,LOC
the-sustainable-development-goals-report-2021.txt,2 29 7 40 64,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,62,CARDINAL
the-sustainable-development-goals-report-2021.txt,annual,DATE
the-sustainable-development-goals-report-2021.txt,"200 43
",CARDINAL
the-sustainable-development-goals-report-2021.txt,the past decade,DATE
the-sustainable-development-goals-report-2021.txt,some 100 223 198 246,CARDINAL
the-sustainable-development-goals-report-2021.txt,"0
2015 2016 2017 2018 2019 2020",DATE
the-sustainable-development-goals-report-2021.txt,Latin America,LOC
the-sustainable-development-goals-report-2021.txt,Eastern,LOC
the-sustainable-development-goals-report-2021.txt,Sub-Saharan Africa,LOC
the-sustainable-development-goals-report-2021.txt,Caribbean,LOC
the-sustainable-development-goals-report-2021.txt,South-Eastern Asia,LOC
the-sustainable-development-goals-report-2021.txt,Europe,LOC
the-sustainable-development-goals-report-2021.txt,Southern Asia Western Asia Northern America,LOC
the-sustainable-development-goals-report-2021.txt,200,CARDINAL
the-sustainable-development-goals-report-2021.txt,197,CARDINAL
the-sustainable-development-goals-report-2021.txt,140,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,82,CARDINAL
the-sustainable-development-goals-report-2021.txt,100,CARDINAL
the-sustainable-development-goals-report-2021.txt,82,CARDINAL
the-sustainable-development-goals-report-2021.txt,17 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,One,CARDINAL
the-sustainable-development-goals-report-2021.txt,three,CARDINAL
the-sustainable-development-goals-report-2021.txt,70,CARDINAL
the-sustainable-development-goals-report-2021.txt,50,CARDINAL
the-sustainable-development-goals-report-2021.txt,one,CARDINAL
the-sustainable-development-goals-report-2021.txt,five,CARDINAL
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,2030,DATE
the-sustainable-development-goals-report-2021.txt,2015 2020 2025,DATE
the-sustainable-development-goals-report-2021.txt,2018,DATE
the-sustainable-development-goals-report-2021.txt,59,CARDINAL
the-sustainable-development-goals-report-2021.txt,16,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,40 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,billions of constant 2019 dollars,MONEY
the-sustainable-development-goals-report-2021.txt,Committee of tshpeac Oe frogr,ORG
the-sustainable-development-goals-report-2021.txt,7 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,idmeembers,ORG
the-sustainable-development-goals-report-2021.txt,"120
",ORG
the-sustainable-development-goals-report-2021.txt,e L DloSa onr -SgIDivS,ORG
the-sustainable-development-goals-report-2021.txt,0.32 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,awera yc.ent,ORG
the-sustainable-development-goals-report-2021.txt,60,CARDINAL
the-sustainable-development-goals-report-2021.txt,"some 40
Tick marks",MONEY
the-sustainable-development-goals-report-2021.txt,0p3,CARDINAL
the-sustainable-development-goals-report-2021.txt,0p1,CARDINAL
the-sustainable-development-goals-report-2021.txt,1p0,CARDINAL
the-sustainable-development-goals-report-2021.txt,0p3,CARDINAL
the-sustainable-development-goals-report-2021.txt,20,CARDINAL
the-sustainable-development-goals-report-2021.txt,$25 billion,MONEY
the-sustainable-development-goals-report-2021.txt,2010,DATE
the-sustainable-development-goals-report-2021.txt,2012,DATE
the-sustainable-development-goals-report-2021.txt,2014,DATE
the-sustainable-development-goals-report-2021.txt,2016 2018,DATE
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,6.9 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,36.1 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,$33 billion,MONEY
the-sustainable-development-goals-report-2021.txt,$18 billion,MONEY
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,up to 40 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,$1 trillion,MONEY
the-sustainable-development-goals-report-2021.txt,$1.5 trillion,MONEY
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,first,ORDINAL
the-sustainable-development-goals-report-2021.txt,2005,DATE
the-sustainable-development-goals-report-2021.txt,$540 billion,MONEY
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,1.6 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,one third,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,a second year,DATE
the-sustainable-development-goals-report-2021.txt,one third,CARDINAL
the-sustainable-development-goals-report-2021.txt,6.5 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2021,DATE
the-sustainable-development-goals-report-2021.txt,the Latin America,LOC
the-sustainable-development-goals-report-2021.txt,Caribbean,LOC
the-sustainable-development-goals-report-2021.txt,5.2 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,Southern Asia,LOC
the-sustainable-development-goals-report-2021.txt,2.3 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,the Middle East,LOC
the-sustainable-development-goals-report-2021.txt,Northern Africa,LOC
the-sustainable-development-goals-report-2021.txt,sub-Saharan Africa,LOC
the-sustainable-development-goals-report-2021.txt,12.5 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,9.7 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,Europe,LOC
the-sustainable-development-goals-report-2021.txt,Central Asia,LOC
the-sustainable-development-goals-report-2021.txt,7.9 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,Eastern Asia,LOC
the-sustainable-development-goals-report-2021.txt,Pacific,LOC
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,Between 2017 and 2019,DATE
the-sustainable-development-goals-report-2021.txt,around 2 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,States,GPE
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,8,CARDINAL
the-sustainable-development-goals-report-2021.txt,7.9,CARDINAL
the-sustainable-development-goals-report-2021.txt,about 7.6,CARDINAL
the-sustainable-development-goals-report-2021.txt,"7.2
1.1 per cent",PERCENT
the-sustainable-development-goals-report-2021.txt,2011,DATE
the-sustainable-development-goals-report-2021.txt,6,CARDINAL
the-sustainable-development-goals-report-2021.txt,5.9,CARDINAL
the-sustainable-development-goals-report-2021.txt,5.1,CARDINAL
the-sustainable-development-goals-report-2021.txt,4,CARDINAL
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,7.9 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,1 per cent,PERCENT
the-sustainable-development-goals-report-2021.txt,the last decade,DATE
the-sustainable-development-goals-report-2021.txt,2.5 2.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2000,DATE
the-sustainable-development-goals-report-2021.txt,2010,DATE
