File,Entity,Label
the-sustainable-development-goals-report-2021.txt,2010 20192020,DATE
the-sustainable-development-goals-report-2021.txt,2025,DATE
the-sustainable-development-goals-report-2021.txt,"2030
metric tons",QUANTITY
the-sustainable-development-goals-report-2021.txt,the past decade,DATE
the-sustainable-development-goals-report-2021.txt,only 0.05 kilograms,QUANTITY
the-sustainable-development-goals-report-2021.txt,at least 10,CARDINAL
the-sustainable-development-goals-report-2021.txt,2030,DATE
the-sustainable-development-goals-report-2021.txt,the Paris Agreement,EVENT
the-sustainable-development-goals-report-2021.txt,"2030 Agenda
Fossil",QUANTITY
the-sustainable-development-goals-report-2021.txt,Governments,ORG
the-sustainable-development-goals-report-2021.txt,Fossil,PERSON
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,Central and,NORP
the-sustainable-development-goals-report-2021.txt,Southern Asia 2.9,LOC
the-sustainable-development-goals-report-2021.txt,3.0,CARDINAL
the-sustainable-development-goals-report-2021.txt,Northern Africa,LOC
the-sustainable-development-goals-report-2021.txt,Western Asia,LOC
the-sustainable-development-goals-report-2021.txt,2.4,CARDINAL
the-sustainable-development-goals-report-2021.txt,Sub-Saharan,ORG
the-sustainable-development-goals-report-2021.txt,Africa,LOC
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,1.1,CARDINAL
the-sustainable-development-goals-report-2021.txt,Latin America,LOC
the-sustainable-development-goals-report-2021.txt,Caribbean,LOC
the-sustainable-development-goals-report-2021.txt,$432 billion,MONEY
the-sustainable-development-goals-report-2021.txt,0.58,CARDINAL
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,New Zealand,GPE
the-sustainable-development-goals-report-2021.txt,$450 billion,MONEY
the-sustainable-development-goals-report-2021.txt,2018,DATE
the-sustainable-development-goals-report-2021.txt,$548 billion,MONEY
the-sustainable-development-goals-report-2021.txt,0.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,Oceania,GPE
the-sustainable-development-goals-report-2021.txt,0.3 0.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,Eastern,ORG
the-sustainable-development-goals-report-2021.txt,South-Eastern Asia 0,LOC
the-sustainable-development-goals-report-2021.txt,2,CARDINAL
the-sustainable-development-goals-report-2021.txt,Europe,LOC
the-sustainable-development-goals-report-2021.txt,Northern America,LOC
the-sustainable-development-goals-report-2021.txt,0.2,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,1.1,CARDINAL
the-sustainable-development-goals-report-2021.txt,1.2,CARDINAL
the-sustainable-development-goals-report-2021.txt,the last two years,DATE
the-sustainable-development-goals-report-2021.txt,States,GPE
the-sustainable-development-goals-report-2021.txt,0.4,CARDINAL
the-sustainable-development-goals-report-2021.txt,2021,DATE
the-sustainable-development-goals-report-2021.txt,0.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2030,DATE
the-sustainable-development-goals-report-2021.txt,the Paris Agreement,EVENT
the-sustainable-development-goals-report-2021.txt,2015 2019,DATE
the-sustainable-development-goals-report-2021.txt,the past decade,DATE
the-sustainable-development-goals-report-2021.txt,between 2010 and 2019,DATE
the-sustainable-development-goals-report-2021.txt,2012,DATE
the-sustainable-development-goals-report-2021.txt,250,CARDINAL
the-sustainable-development-goals-report-2021.txt,219,CARDINAL
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,2018,DATE
the-sustainable-development-goals-report-2021.txt,first,ORDINAL
the-sustainable-development-goals-report-2021.txt,205,CARDINAL
the-sustainable-development-goals-report-2021.txt,200 188,CARDINAL
the-sustainable-development-goals-report-2021.txt,171,CARDINAL
the-sustainable-development-goals-report-2021.txt,156,CARDINAL
the-sustainable-development-goals-report-2021.txt,150,CARDINAL
the-sustainable-development-goals-report-2021.txt,129 142,CARDINAL
the-sustainable-development-goals-report-2021.txt,117,CARDINAL
the-sustainable-development-goals-report-2021.txt,annual,DATE
the-sustainable-development-goals-report-2021.txt,72 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,110,CARDINAL
the-sustainable-development-goals-report-2021.txt,102,CARDINAL
the-sustainable-development-goals-report-2021.txt,2010,DATE
the-sustainable-development-goals-report-2021.txt,100,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,COVID-19,PERSON
the-sustainable-development-goals-report-2021.txt,50,CARDINAL
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,219,CARDINAL
the-sustainable-development-goals-report-2021.txt,0,CARDINAL
the-sustainable-development-goals-report-2021.txt,880,CARDINAL
the-sustainable-development-goals-report-2021.txt,2010 2011 2012 2013 2014 2015 2016 2017 2018 2019,DATE
the-sustainable-development-goals-report-2021.txt,four,CARDINAL
the-sustainable-development-goals-report-2021.txt,Solar,ORG
the-sustainable-development-goals-report-2021.txt,51,CARDINAL
the-sustainable-development-goals-report-2021.txt,12,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,one,CARDINAL
the-sustainable-development-goals-report-2021.txt,three,CARDINAL
the-sustainable-development-goals-report-2021.txt,about 1.2,CARDINAL
the-sustainable-development-goals-report-2021.txt,the Paris Agreement,EVENT
the-sustainable-development-goals-report-2021.txt,Mount,LOC
the-sustainable-development-goals-report-2021.txt,1.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,Kilimanjaro,NORP
the-sustainable-development-goals-report-2021.txt,the United Republic of Tanzania,GPE
the-sustainable-development-goals-report-2021.txt,2050,DATE
the-sustainable-development-goals-report-2021.txt,2,CARDINAL
the-sustainable-development-goals-report-2021.txt,June 2020,DATE
the-sustainable-development-goals-report-2021.txt,more than 20,CARDINAL
the-sustainable-development-goals-report-2021.txt,December 2020,DATE
the-sustainable-development-goals-report-2021.txt,over two thirds,CARDINAL
the-sustainable-development-goals-report-2021.txt,2050,DATE
the-sustainable-development-goals-report-2021.txt,over half,CARDINAL
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,196,CARDINAL
the-sustainable-development-goals-report-2021.txt,the Paris Agreement,EVENT
the-sustainable-development-goals-report-2021.txt,1959–2020,CARDINAL
the-sustainable-development-goals-report-2021.txt,420,CARDINAL
the-sustainable-development-goals-report-2021.txt,400,CARDINAL
the-sustainable-development-goals-report-2021.txt,1.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,45 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2030,DATE
the-sustainable-development-goals-report-2021.txt,380,CARDINAL
the-sustainable-development-goals-report-2021.txt,2010,DATE
the-sustainable-development-goals-report-2021.txt,net-zero,CARDINAL
the-sustainable-development-goals-report-2021.txt,2050,DATE
the-sustainable-development-goals-report-2021.txt,360,CARDINAL
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,340,CARDINAL
the-sustainable-development-goals-report-2021.txt,CO,ORG
the-sustainable-development-goals-report-2021.txt,410,CARDINAL
the-sustainable-development-goals-report-2021.txt,million,CARDINAL
the-sustainable-development-goals-report-2021.txt,2,CARDINAL
the-sustainable-development-goals-report-2021.txt,320,CARDINAL
the-sustainable-development-goals-report-2021.txt,COVID-19,ORG
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,CO,ORG
the-sustainable-development-goals-report-2021.txt,300,CARDINAL
the-sustainable-development-goals-report-2021.txt,1970 1980 1990 2000,DATE
the-sustainable-development-goals-report-2021.txt,2010,DATE
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,"almost
10",CARDINAL
the-sustainable-development-goals-report-2021.txt,4 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,Monthly,DATE
the-sustainable-development-goals-report-2021.txt,CO 2,ORG
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,5,CARDINAL
the-sustainable-development-goals-report-2021.txt,Mauna Loa,PERSON
the-sustainable-development-goals-report-2021.txt,United States,GPE
the-sustainable-development-goals-report-2021.txt,Cape Grim,GPE
the-sustainable-development-goals-report-2021.txt,Tasmania,GPE
the-sustainable-development-goals-report-2021.txt,0,CARDINAL
the-sustainable-development-goals-report-2021.txt,CO,ORG
the-sustainable-development-goals-report-2021.txt,2,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,December 2020,DATE
the-sustainable-development-goals-report-2021.txt,2 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,Jan. Feb.,DATE
the-sustainable-development-goals-report-2021.txt,Sep. Oct. Nov. Dec.,DATE
the-sustainable-development-goals-report-2021.txt,The Sustainable Development Goals Report,ORG
the-sustainable-development-goals-report-2021.txt,52,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,Party,ORG
the-sustainable-development-goals-report-2021.txt,the Paris Agreement,EVENT
the-sustainable-development-goals-report-2021.txt,Ocean,ORG
the-sustainable-development-goals-report-2021.txt,33,CARDINAL
the-sustainable-development-goals-report-2021.txt,"May
2021",DATE
the-sustainable-development-goals-report-2021.txt,192,CARDINAL
the-sustainable-development-goals-report-2021.txt,first,ORDINAL
the-sustainable-development-goals-report-2021.txt,54,CARDINAL
the-sustainable-development-goals-report-2021.txt,Convention on Climate Change,ORG
the-sustainable-development-goals-report-2021.txt,December 2020,DATE
the-sustainable-development-goals-report-2021.txt,48,CARDINAL
the-sustainable-development-goals-report-2021.txt,54,CARDINAL
the-sustainable-development-goals-report-2021.txt,75,CARDINAL
the-sustainable-development-goals-report-2021.txt,30 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,Coastal,ORG
the-sustainable-development-goals-report-2021.txt,54,CARDINAL
the-sustainable-development-goals-report-2021.txt,2017,DATE
the-sustainable-development-goals-report-2021.txt,39,CARDINAL
the-sustainable-development-goals-report-2021.txt,48,CARDINAL
the-sustainable-development-goals-report-2021.txt,77,CARDINAL
the-sustainable-development-goals-report-2021.txt,the Sustainable Development Human,ORG
the-sustainable-development-goals-report-2021.txt,79,CARDINAL
the-sustainable-development-goals-report-2021.txt,79,CARDINAL
the-sustainable-development-goals-report-2021.txt,90,CARDINAL
the-sustainable-development-goals-report-2021.txt,90,CARDINAL
the-sustainable-development-goals-report-2021.txt,60,DATE
the-sustainable-development-goals-report-2021.txt,80 100,CARDINAL
the-sustainable-development-goals-report-2021.txt,May 2021,DATE
the-sustainable-development-goals-report-2021.txt,125,CARDINAL
the-sustainable-development-goals-report-2021.txt,154,CARDINAL
the-sustainable-development-goals-report-2021.txt,22,CARDINAL
the-sustainable-development-goals-report-2021.txt,the Framework Convention on Climate Change,ORG
the-sustainable-development-goals-report-2021.txt,Annex,PERSON
the-sustainable-development-goals-report-2021.txt,"the Framework
Convention on Climate Change",ORG
the-sustainable-development-goals-report-2021.txt,2011–2018,CARDINAL
the-sustainable-development-goals-report-2021.txt,billions of dollars,MONEY
the-sustainable-development-goals-report-2021.txt,60,CARDINAL
the-sustainable-development-goals-report-2021.txt,Annex,PERSON
the-sustainable-development-goals-report-2021.txt,Paris,GPE
the-sustainable-development-goals-report-2021.txt,annual,DATE
the-sustainable-development-goals-report-2021.txt,$48.7 billion,MONEY
the-sustainable-development-goals-report-2021.txt,2017–2018,CARDINAL
the-sustainable-development-goals-report-2021.txt,"50
13.5",CARDINAL
the-sustainable-development-goals-report-2021.txt,10 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2015–2016,CARDINAL
the-sustainable-development-goals-report-2021.txt,over half,CARDINAL
the-sustainable-development-goals-report-2021.txt,2017–2018,CARDINAL
the-sustainable-development-goals-report-2021.txt,11.9 11.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,40,CARDINAL
the-sustainable-development-goals-report-2021.txt,12.4,CARDINAL
the-sustainable-development-goals-report-2021.txt,16.6,CARDINAL
the-sustainable-development-goals-report-2021.txt,"15.1
30",CARDINAL
the-sustainable-development-goals-report-2021.txt,Two thirds,CARDINAL
the-sustainable-development-goals-report-2021.txt,2017–2018,CARDINAL
the-sustainable-development-goals-report-2021.txt,annual,DATE
the-sustainable-development-goals-report-2021.txt,$32.3 billion,MONEY
the-sustainable-development-goals-report-2021.txt,11.8 11.8,CARDINAL
the-sustainable-development-goals-report-2021.txt,third,ORDINAL
the-sustainable-development-goals-report-2021.txt,20 41.7,CARDINAL
the-sustainable-development-goals-report-2021.txt,37.5 37.0,CARDINAL
the-sustainable-development-goals-report-2021.txt,the Green Climate Fund,ORG
the-sustainable-development-goals-report-2021.txt,GCF,ORG
the-sustainable-development-goals-report-2021.txt,25.4 26.6,MONEY
the-sustainable-development-goals-report-2021.txt,10,CARDINAL
the-sustainable-development-goals-report-2021.txt,the GCF Readiness Programme,ORG
the-sustainable-development-goals-report-2021.txt,17.0 17.1,CARDINAL
the-sustainable-development-goals-report-2021.txt,23,CARDINAL
the-sustainable-development-goals-report-2021.txt,GCF,ORG
the-sustainable-development-goals-report-2021.txt,7,CARDINAL
the-sustainable-development-goals-report-2021.txt,$464 million,MONEY
the-sustainable-development-goals-report-2021.txt,2011 2012 2013 2014 2015 2016 2017 2018,DATE
the-sustainable-development-goals-report-2021.txt,2017–2018,CARDINAL
the-sustainable-development-goals-report-2021.txt,$36.2 billion,MONEY
the-sustainable-development-goals-report-2021.txt,over 40 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2011–2012,CARDINAL
the-sustainable-development-goals-report-2021.txt,roughly 25 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2017–2018,CARDINAL
the-sustainable-development-goals-report-2021.txt,53,CARDINAL
the-sustainable-development-goals-report-2021.txt,13,CARDINAL
the-sustainable-development-goals-report-2021.txt,Conserve,PERSON
the-sustainable-development-goals-report-2021.txt,More than 3 billion,CARDINAL
the-sustainable-development-goals-report-2021.txt,80 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2,CARDINAL
the-sustainable-development-goals-report-2021.txt,Caribbean,LOC
the-sustainable-development-goals-report-2021.txt,a third,CARDINAL
the-sustainable-development-goals-report-2021.txt,Safeguarding,WORK_OF_ART
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,7.74 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,the South Atlantic,LOC
the-sustainable-development-goals-report-2021.txt,10 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,14,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,Between 2000 and 2020,DATE
the-sustainable-development-goals-report-2021.txt,28 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,two months,DATE
the-sustainable-development-goals-report-2021.txt,44 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,only 1,CARDINAL
the-sustainable-development-goals-report-2021.txt,the last five years,DATE
the-sustainable-development-goals-report-2021.txt,over half,CARDINAL
the-sustainable-development-goals-report-2021.txt,KBA,ORG
the-sustainable-development-goals-report-2021.txt,Coastal,ORG
the-sustainable-development-goals-report-2021.txt,Coastal,ORG
the-sustainable-development-goals-report-2021.txt,Block,WORK_OF_ART
the-sustainable-development-goals-report-2021.txt,2008,DATE
the-sustainable-development-goals-report-2021.txt,approximately 700,CARDINAL
the-sustainable-development-goals-report-2021.txt,2019,DATE
the-sustainable-development-goals-report-2021.txt,Phosphorus,PRODUCT
the-sustainable-development-goals-report-2021.txt,Nitrogen,ORG
the-sustainable-development-goals-report-2021.txt,2000–2004,CARDINAL
the-sustainable-development-goals-report-2021.txt,Agricultural,ORG
the-sustainable-development-goals-report-2021.txt,20 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2018,DATE
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,The Sustainable Development Goals Report,ORG
the-sustainable-development-goals-report-2021.txt,2021 54,DATE
the-sustainable-development-goals-report-2021.txt,14,CARDINAL
the-sustainable-development-goals-report-2021.txt,Voluntary Guidelines,PRODUCT
the-sustainable-development-goals-report-2021.txt,the Context of Food Security and Poverty Eradication,ORG
the-sustainable-development-goals-report-2021.txt,The Voluntary Guidelines,WORK_OF_ART
the-sustainable-development-goals-report-2021.txt,half,CARDINAL
the-sustainable-development-goals-report-2021.txt,1982,DATE
the-sustainable-development-goals-report-2021.txt,United Nations Convention,ORG
the-sustainable-development-goals-report-2021.txt,about half,CARDINAL
the-sustainable-development-goals-report-2021.txt,"more than
90",CARDINAL
the-sustainable-development-goals-report-2021.txt,168,CARDINAL
the-sustainable-development-goals-report-2021.txt,the European Union,ORG
the-sustainable-development-goals-report-2021.txt,half,CARDINAL
the-sustainable-development-goals-report-2021.txt,Member States,GPE
the-sustainable-development-goals-report-2021.txt,150,CARDINAL
the-sustainable-development-goals-report-2021.txt,1994,DATE
the-sustainable-development-goals-report-2021.txt,91,CARDINAL
the-sustainable-development-goals-report-2021.txt,1995,DATE
the-sustainable-development-goals-report-2021.txt,COVID-19,PERSON
the-sustainable-development-goals-report-2021.txt,States,GPE
the-sustainable-development-goals-report-2021.txt,2015,DATE
the-sustainable-development-goals-report-2021.txt,2021,DATE
the-sustainable-development-goals-report-2021.txt,45 States,PERCENT
the-sustainable-development-goals-report-2021.txt,the European Union,ORG
the-sustainable-development-goals-report-2021.txt,84 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,3/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,4/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,16 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,between 2018 and 2020,DATE
the-sustainable-development-goals-report-2021.txt,Northern Africa,LOC
the-sustainable-development-goals-report-2021.txt,69 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,12 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,Western Asia,LOC
the-sustainable-development-goals-report-2021.txt,Southern Asia,LOC
the-sustainable-development-goals-report-2021.txt,19 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,3/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,Deter,PERSON
the-sustainable-development-goals-report-2021.txt,2018–2020,CARDINAL
the-sustainable-development-goals-report-2021.txt,Unregulated Fishing,ORG
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,New Zealand,GPE
the-sustainable-development-goals-report-2021.txt,Central and,NORP
the-sustainable-development-goals-report-2021.txt,Southern Asia,LOC
the-sustainable-development-goals-report-2021.txt,Eastern,ORG
the-sustainable-development-goals-report-2021.txt,South-Eastern Asia,LOC
the-sustainable-development-goals-report-2021.txt,the past decades,DATE
the-sustainable-development-goals-report-2021.txt,Europe,LOC
the-sustainable-development-goals-report-2021.txt,Northern America,LOC
the-sustainable-development-goals-report-2021.txt,IUU,ORG
the-sustainable-development-goals-report-2021.txt,Latin America,LOC
the-sustainable-development-goals-report-2021.txt,"the Caribbean
Agreement on Port State Measures",ORG
the-sustainable-development-goals-report-2021.txt,first,ORDINAL
the-sustainable-development-goals-report-2021.txt,IUU,ORG
the-sustainable-development-goals-report-2021.txt,"The Agreement
Sub-Saharan Africa",WORK_OF_ART
the-sustainable-development-goals-report-2021.txt,2016,DATE
the-sustainable-development-goals-report-2021.txt,66,CARDINAL
the-sustainable-development-goals-report-2021.txt,the European Union,ORG
the-sustainable-development-goals-report-2021.txt,Northern Africa,LOC
the-sustainable-development-goals-report-2021.txt,"Western Asia
",LOC
the-sustainable-development-goals-report-2021.txt,Between 2018 and 2020,DATE
the-sustainable-development-goals-report-2021.txt,States,GPE
the-sustainable-development-goals-report-2021.txt,IUU,ORG
the-sustainable-development-goals-report-2021.txt,3/5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2018 2020,DATE
the-sustainable-development-goals-report-2021.txt,IUU,ORG
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,New Zealand,GPE
the-sustainable-development-goals-report-2021.txt,Marine,NORP
the-sustainable-development-goals-report-2021.txt,The United States of America,GPE
the-sustainable-development-goals-report-2021.txt,$12 billion,MONEY
the-sustainable-development-goals-report-2021.txt,Japan,GPE
the-sustainable-development-goals-report-2021.txt,$600 million,MONEY
the-sustainable-development-goals-report-2021.txt,Australia,GPE
the-sustainable-development-goals-report-2021.txt,$511 million,MONEY
the-sustainable-development-goals-report-2021.txt,2017,DATE
the-sustainable-development-goals-report-2021.txt,COVID-19,ORG
the-sustainable-development-goals-report-2021.txt,only 1.2 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,between 2013,DATE
the-sustainable-development-goals-report-2021.txt,2017,DATE
the-sustainable-development-goals-report-2021.txt,around 0.02 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,9.5 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,$1.5 trillion,MONEY
the-sustainable-development-goals-report-2021.txt,2010,DATE
the-sustainable-development-goals-report-2021.txt,55,CARDINAL
the-sustainable-development-goals-report-2021.txt,14,CARDINAL
the-sustainable-development-goals-report-2021.txt,Argentina,GPE
the-sustainable-development-goals-report-2021.txt,fifth,ORDINAL
the-sustainable-development-goals-report-2021.txt,Earth,LOC
the-sustainable-development-goals-report-2021.txt,Sustainable Natural Resources Management,ORG
the-sustainable-development-goals-report-2021.txt,COVID-19,PERSON
the-sustainable-development-goals-report-2021.txt,More than one quarter,DATE
the-sustainable-development-goals-report-2021.txt,the IUCN Red List,ORG
the-sustainable-development-goals-report-2021.txt,10 bird,QUANTITY
the-sustainable-development-goals-report-2021.txt,5,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,The Red List Index,ORG
the-sustainable-development-goals-report-2021.txt,three to four,CARDINAL
the-sustainable-development-goals-report-2021.txt,10 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,1993,DATE
the-sustainable-development-goals-report-2021.txt,1,CARDINAL
the-sustainable-development-goals-report-2021.txt,0fe,ORDINAL
the-sustainable-development-goals-report-2021.txt,0re,ORDINAL
the-sustainable-development-goals-report-2021.txt,g eu,PERSON
the-sustainable-development-goals-report-2021.txt,s efo sr stw,ORG
the-sustainable-development-goals-report-2021.txt,2n,CARDINAL
the-sustainable-development-goals-report-2021.txt,Guides,PERSON
the-sustainable-development-goals-report-2021.txt,Red List Index,ORG
the-sustainable-development-goals-report-2021.txt,2021,DATE
the-sustainable-development-goals-report-2021.txt,"37,400",CARDINAL
the-sustainable-development-goals-report-2021.txt,41 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,c7o5%ni,ORG
the-sustainable-development-goals-report-2021.txt,f5e0r%s,ORG
the-sustainable-development-goals-report-2021.txt,2p5e%r,CARDINAL
the-sustainable-development-goals-report-2021.txt,Amphibians,NORP
the-sustainable-development-goals-report-2021.txt,0.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,0p6,CARDINAL
the-sustainable-development-goals-report-2021.txt,26,CARDINAL
the-sustainable-development-goals-report-2021.txt,0,CARDINAL
the-sustainable-development-goals-report-2021.txt,p,ORG
the-sustainable-development-goals-report-2021.txt,cia,ORG
the-sustainable-development-goals-report-2021.txt,un,ORG
the-sustainable-development-goals-report-2021.txt,34.1 65.9,CARDINAL
the-sustainable-development-goals-report-2021.txt,0lops2,CARDINAL
the-sustainable-development-goals-report-2021.txt,ga,ORG
the-sustainable-development-goals-report-2021.txt,32.9 67.1,CARDINAL
the-sustainable-development-goals-report-2021.txt,0p6,CARDINAL
the-sustainable-development-goals-report-2021.txt,1.4,CARDINAL
the-sustainable-development-goals-report-2021.txt,1.4 13.5,CARDINAL
the-sustainable-development-goals-report-2021.txt,Ticp,PERSON
the-sustainable-development-goals-report-2021.txt,onir gd,PERSON
the-sustainable-development-goals-report-2021.txt,Ta en xtd,PERSON
the-sustainable-development-goals-report-2021.txt,0,CARDINAL
the-sustainable-development-goals-report-2021.txt,k.ies,ORG
the-sustainable-development-goals-report-2021.txt,20 40,DATE
the-sustainable-development-goals-report-2021.txt,60,DATE
the-sustainable-development-goals-report-2021.txt,80 100,CARDINAL
the-sustainable-development-goals-report-2021.txt,sLpeegecnied,ORG
the-sustainable-development-goals-report-2021.txt,1tpio0n,CARDINAL
the-sustainable-development-goals-report-2021.txt,Extinct Threatened Not,ORG
the-sustainable-development-goals-report-2021.txt,1993,DATE
the-sustainable-development-goals-report-2021.txt,0p6,CARDINAL
the-sustainable-development-goals-report-2021.txt,21,CARDINAL
the-sustainable-development-goals-report-2021.txt,32,CARDINAL
the-sustainable-development-goals-report-2021.txt,7,CARDINAL
the-sustainable-development-goals-report-2021.txt,16,CARDINAL
the-sustainable-development-goals-report-2021.txt,0p6,CARDINAL
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,Cameroon,GPE
the-sustainable-development-goals-report-2021.txt,August 2020,DATE
the-sustainable-development-goals-report-2021.txt,43 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,KBA,ORG
the-sustainable-development-goals-report-2021.txt,42 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,Government,ORG
the-sustainable-development-goals-report-2021.txt,the Ebo Forest,ORG
the-sustainable-development-goals-report-2021.txt,KBA,ORG
the-sustainable-development-goals-report-2021.txt,41 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,KBA,ORG
the-sustainable-development-goals-report-2021.txt,half,CARDINAL
the-sustainable-development-goals-report-2021.txt,the Yabassi KBA,FAC
the-sustainable-development-goals-report-2021.txt,Ebo,ORG
the-sustainable-development-goals-report-2021.txt,around 13,CARDINAL
the-sustainable-development-goals-report-2021.txt,14,CARDINAL
the-sustainable-development-goals-report-2021.txt,12,CARDINAL
the-sustainable-development-goals-report-2021.txt,Earth,LOC
the-sustainable-development-goals-report-2021.txt,2000,DATE
the-sustainable-development-goals-report-2021.txt,Animal,NORP
the-sustainable-development-goals-report-2021.txt,the last five years,DATE
the-sustainable-development-goals-report-2021.txt,more than half,CARDINAL
the-sustainable-development-goals-report-2021.txt,KBA,ORG
the-sustainable-development-goals-report-2021.txt,Preuss’s,PERSON
the-sustainable-development-goals-report-2021.txt,colobus,ORG
the-sustainable-development-goals-report-2021.txt,Ebo Forest,ORG
the-sustainable-development-goals-report-2021.txt,more than 40,CARDINAL
the-sustainable-development-goals-report-2021.txt,The Sustainable Development Goals Report,ORG
the-sustainable-development-goals-report-2021.txt,56,CARDINAL
the-sustainable-development-goals-report-2021.txt,Forests,NORP
the-sustainable-development-goals-report-2021.txt,4.1 billion hectares,QUANTITY
the-sustainable-development-goals-report-2021.txt,31.9 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2000,DATE
the-sustainable-development-goals-report-2021.txt,31.2 per cent,MONEY
the-sustainable-development-goals-report-2021.txt,2020,DATE
the-sustainable-development-goals-report-2021.txt,some 1.6 billion,CARDINAL
the-sustainable-development-goals-report-2021.txt,almost 100 million,CARDINAL
the-sustainable-development-goals-report-2021.txt,South-Eastern Asia,LOC
the-sustainable-development-goals-report-2021.txt,Africa,LOC
the-sustainable-development-goals-report-2021.txt,2000–2010,CARDINAL
the-sustainable-development-goals-report-2021.txt,2010–2020,CARDINAL
the-sustainable-development-goals-report-2021.txt,Proportion,ORG
